date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:18	4849/4849	---M--	200	added ('OK')	image/png	etag:%2260256092-127f%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_040.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_04036a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:19	3981/3981	---M--	200	added ('OK')	image/png	etag:%2260256092-e2e%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_041.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_04136a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:19	2954/2954	---M--	200	added ('OK')	image/png	etag:%2260256092-b58%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_042.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_04236a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:19	3641/3641	---M--	200	added ('OK')	image/jpeg	etag:%2260256092-d43b%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_062.jpg?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_06236a7.jpg	(from https://www.avast.com/en-us/awards-certifications)
11:19:20	1458/1458	---M--	200	added ('OK')	image/jpeg	etag:%2260256092-af2%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_006.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_00636a7.jpg	(from https://www.avast.com/en-us/awards-certifications)
11:19:20	2061/2061	---M--	200	added ('OK')	image/png	etag:%2260256092-2bd5%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_061.gif?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_06136a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:21	4849/4849	---M--	200	added ('OK')	image/png	etag:%2260256092-127f%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_008.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_00836a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:21	4765/4765	---M--	200	added ('OK')	image/png	etag:%2260256092-123c%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_043.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_04336a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:22	3408/3408	---M--	200	added ('OK')	image/jpeg	etag:%2260256092-e76%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_044.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_04436a7.jpg	(from https://www.avast.com/en-us/awards-certifications)
11:19:22	5607/5607	---M--	200	added ('OK')	image/png	etag:%2260256092-154f%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_045.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_04536a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:23	2672/2672	---M--	200	added ('OK')	image/png	etag:%2260256092-a3d%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_046.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_04636a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:23	4552/4552	---M--	200	added ('OK')	image/png	etag:%2260256092-1172%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_049.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_04936a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:24	5439/5439	---M--	200	added ('OK')	image/jpeg	etag:%2260256092-16d9%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_050.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_05036a7.jpg	(from https://www.avast.com/en-us/awards-certifications)
11:19:24	4552/4552	---M--	200	added ('OK')	image/png	etag:%2260256092-116f%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_051.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_05136a7.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:25	5418/5418	---M--	200	added ('OK')	image/jpeg	etag:%2260256092-16af%22	https://static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_052.png?width=160	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/awards-certifications/logos/logo_05236a7.jpg	(from https://www.avast.com/en-us/awards-certifications)
11:19:25	20201/20201	---M--	200	added ('OK')	image/png	etag:%225f611038-4ee9%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/avtest_approved_corporate_2020-06-tp.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/avtest_approved_corporate_2020-06-tp.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:25	16195/16195	---M--	200	added ('OK')	image/png	etag:%225e6113b7-3f43%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/avtest_approved_corporate_endpoint_protection_dec_2019.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/avtest_approved_corporate_endpoint_protection_dec_2019.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:25	19035/19035	---M--	200	added ('OK')	image/png	etag:%225e6113b7-4a5b%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/avtest_top_product_corporate_endpoint_protection_aug_2019_tp.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/avtest_top_product_corporate_endpoint_protection_aug_2019_tp.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:25	14580/14580	---M--	200	added ('OK')	image/png	etag:%225ca327b6-38f4%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_074.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_074.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:26	12910/12910	---M--	200	added ('OK')	image/png	etag:%225ca327b6-326e%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_070.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_070.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:26	12515/12515	---M--	200	added ('OK')	image/png	etag:%225ca327b6-30e3%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_075.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_075.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:26	3147/3147	---M--	200	added ('OK')	image/png	etag:%225a6701a7-c4b%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_009.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_009.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:26	12448/12448	---M--	200	added ('OK')	image/png	etag:%225a9d0641-30a0%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_063.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_063.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:27	5712/5712	---M--	200	added ('OK')	image/jpeg	etag:%225a6701a7-1650%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_059.jpg	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_059.jpg	(from https://www.avast.com/en-us/awards-certifications)
11:19:27	5699/5699	---M--	200	added ('OK')	image/png	etag:%225a6701a7-1643%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_012.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_012.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:27	3475/3475	---M--	200	added ('OK')	image/png	etag:%2259899d73-d93%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_011.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_011.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:27	3147/3147	---M--	200	added ('OK')	image/png	etag:%225a6701a7-c4b%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_055.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_055.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:28	3147/3147	---M--	200	added ('OK')	image/png	etag:%225a6701a7-c4b%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_056.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_056.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:28	3147/3147	---M--	200	added ('OK')	image/png	etag:%225a6701a7-c4b%22	https://static3.avast.com/20001375/web/i/mkt/awards/logos/logo_057.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/mkt/awards/logos/logo_057.png	(from https://www.avast.com/en-us/awards-certifications)
11:19:28	0/-1	---M--	301	error ('')			https://www.avast.com/en-us/business/become-a-partner	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/business/become-a-partner.586.delayed	(from https://www.avast.com/en-us/awards-certifications)
11:19:28	0/-1	---M--	301	error ('')			https://www.avast.com/en-us/mno	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/mno.587.delayed	(from https://www.avast.com/en-us/awards-certifications)
11:19:28	0/-1	---M--	302	error ('')			https://www.avast.com/en-us/download-thank-you.php?product=FAV-ONLINE-DIRECT&locale=en-us	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/download-thank-you.588a4d2.delayed	(from https://www.avast.com/en-us/awards-certifications)
11:19:29	1336/1336	---M-Z	200	added ('OK')	application/javascript	etag:%2260256096-538%22	https://static3.avast.com/20001375/web/j/v2/pages/awards-certifications.js	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/j/v2/pages/awards-certifications.js	(from https://www.avast.com/en-us/awards-certifications)
11:19:30	272/272	---M-Z	200	added ('OK')	text/css	etag:%22609a8cd7-110%22	https://static3.avast.com/20001375/web/c/v2/avast/pages/diversity.css	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/c/v2/avast/pages/diversity.css	(from https://www.avast.com/en-us/diversity)
11:19:30	592749/592749	---M--	200	added ('OK')	image/png	etag:%22609a8cdb-8e42e%22	https://static3.avast.com/20001375/web/i/v2/aim/bg/diversity/hero.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/bg/diversity/hero.png	(from https://www.avast.com/en-us/diversity)
11:19:31	23463/23463	---M--	200	added ('OK')	image/jpeg	etag:%22609039d9-49991%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object01@2x.jpg?width=648	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object01@2xcb23.jpg	(from https://www.avast.com/en-us/diversity)
11:19:31	23463/23463	---M--	200	added ('OK')	image/jpeg	etag:%22609039d9-49991%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object01@2x.jpg?width=688	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object01@2x3087.jpg	(from https://www.avast.com/en-us/diversity)
11:19:32	106691/106691	---M--	200	added ('OK')	image/jpeg	etag:%22609039d9-c9522%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object02@2x.jpg?width=648	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object02@2xcb23.jpg	(from https://www.avast.com/en-us/diversity)
11:19:32	106691/106691	---M--	200	added ('OK')	image/jpeg	etag:%22609039d9-c9522%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object02@2x.jpg?width=688	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object02@2x3087.jpg	(from https://www.avast.com/en-us/diversity)
11:19:33	35511/35511	---M--	200	added ('OK')	image/jpeg	etag:%22609039d9-242f4%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object03.jpg?width=648	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object03cb23.jpg	(from https://www.avast.com/en-us/diversity)
11:19:35	35511/35511	---M--	200	added ('OK')	image/jpeg	etag:%22609039d9-242f4%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object03.jpg?width=688	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/image-object033087.jpg	(from https://www.avast.com/en-us/diversity)
11:19:35	96921/96921	---M--	200	added ('OK')	image/png	etag:%22609a8cdd-17567%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial01@2x.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial01@2x.png	(from https://www.avast.com/en-us/diversity)
11:19:36	104749/104749	---M--	200	added ('OK')	image/png	etag:%22609a8cdd-1921c%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial02@2x.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial02@2x.png	(from https://www.avast.com/en-us/diversity)
11:19:36	109673/109673	---M--	200	added ('OK')	image/png	etag:%22609a8cdd-19d67%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial03@2x.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial03@2x.png	(from https://www.avast.com/en-us/diversity)
11:19:37	121448/121448	---M--	200	added ('OK')	image/png	etag:%22609a8cdd-1d09e%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial04@2x.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial04@2x.png	(from https://www.avast.com/en-us/diversity)
11:19:37	105049/105049	---M--	200	added ('OK')	image/png	etag:%22609a8cdd-191e5%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial05@2x.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial05@2x.png	(from https://www.avast.com/en-us/diversity)
11:19:38	85959/85959	---M--	200	added ('OK')	image/png	etag:%2260b22097-14a59%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial06@2x.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/testimonial06@2x.png	(from https://www.avast.com/en-us/diversity)
11:19:38	11943/11943	---M--	200	added ('OK')	image/jpeg	etag:%2287281a16aa44a67f0a3ab9ac3a94adaa%22	https://f.hubspotusercontent40.net/hub/4650993/MC-2617-Avast-Pride-Month-2021_It2_Front-Cover-Image.jpg?width=312	C:/My%20Web%20Sites/landing%20page/f.hubspotusercontent40.net/hub/4650993/MC-2617-Avast-Pride-Month-2021_It2_Front-Cover-Imagec620.jpg	(from https://www.avast.com/en-us/diversity)
11:19:38	14012/14012	---M--	200	added ('OK')	image/jpeg	etag:%229b4000fd97ec23309b873aadef7e8edf%22	https://f.hubspotusercontent40.net/hub/4650993/avast-blog/czechitas-avast.jpg?width=312	C:/My%20Web%20Sites/landing%20page/f.hubspotusercontent40.net/hub/4650993/avast-blog/czechitas-avastc620.jpg	(from https://www.avast.com/en-us/diversity)
11:19:39	13312/13312	---M--	200	added ('OK')	image/jpeg	etag:%2292809efbae386c01a2d033d965243cd9%22	https://f.hubspotusercontent40.net/hub/4650993/avast-blog/codebar-festival.jpg?width=312	C:/My%20Web%20Sites/landing%20page/f.hubspotusercontent40.net/hub/4650993/avast-blog/codebar-festivalc620.jpg	(from https://www.avast.com/en-us/diversity)
11:19:39	124230/124230	---M--	200	added ('OK')	image/jpeg	etag:%224242473e1df16f94d00d5bf6f1f2e395%22	https://f.hubspotusercontent40.net/hub/4650993/avast-blog/code-like-a-hero.jpg?width=312	C:/My%20Web%20Sites/landing%20page/f.hubspotusercontent40.net/hub/4650993/avast-blog/code-like-a-heroc620.jpg	(from https://www.avast.com/en-us/diversity)
11:19:39	14231/14231	---M--	200	added ('OK')	image/jpeg	etag:%226435d3eb8a4efe0bb366f3f669a6365b%22	https://f.hubspotusercontent40.net/hub/4650993/avast-blog/women-in-leadership-panel.jpg?width=312	C:/My%20Web%20Sites/landing%20page/f.hubspotusercontent40.net/hub/4650993/avast-blog/women-in-leadership-panelc620.jpg	(from https://www.avast.com/en-us/diversity)
11:19:39	13342/13342	---M--	200	added ('OK')	image/jpeg	etag:%2254a0a99d5602498f14b34bec0d2d5cf0%22	https://f.hubspotusercontent40.net/hub/4650993/avast-blog/code-first-girls.jpg?width=312	C:/My%20Web%20Sites/landing%20page/f.hubspotusercontent40.net/hub/4650993/avast-blog/code-first-girlsc620.jpg	(from https://www.avast.com/en-us/diversity)
11:19:39	55271/55271	---M--	200	added ('OK')	image/png	etag:%22f88ee500fed7b7a8e2c21db69a2d7c1a%22	https://f.hubspotusercontent40.net/hub/4650993/avast-blog/MC-2289_1920px_x_1000px_IWD_Blog_Graphic_It1.png?width=312	C:/My%20Web%20Sites/landing%20page/f.hubspotusercontent40.net/hub/4650993/avast-blog/MC-2289_1920px_x_1000px_IWD_Blog_Graphic_It1c620.png	(from https://www.avast.com/en-us/diversity)
11:19:40	9241/9241	---M--	200	added ('OK')	image/jpeg	etag:%22a355d52ba345afec0a848f8d6ae241a6%22	https://f.hubspotusercontent40.net/hub/4650993/avast-blog/aj-ty-v-it-Q&A.jpg?width=312	C:/My%20Web%20Sites/landing%20page/f.hubspotusercontent40.net/hub/4650993/avast-blog/aj-ty-v-it-Q&Ac620.jpg	(from https://www.avast.com/en-us/diversity)
11:19:40	102063/102063	---M--	404	error ('Not%20Found')	text/html	etag:%2261125e50-18eaf%22	https://www.avast.com/en-us/blog	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/blog.5a0.delayed	(from https://www.avast.com/en-us/diversity)
11:19:40	0/-1	---M--	302	error ('')			https://www.avast.com/en-us/download-thank-you.php?product=FAV-ONLINE-DIRECT&locale=en-us	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/download-thank-you.5a1a4d2.delayed	(from https://www.avast.com/en-us/diversity)
11:19:40	0/-1	---M--	301	error ('')			https://www.avast.com/en-us/business/become-a-partner	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/business/become-a-partner.5a2.delayed	(from https://www.avast.com/en-us/diversity)
11:19:40	0/-1	---M--	301	error ('')			https://www.avast.com/en-us/mno	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/mno.5a3.delayed	(from https://www.avast.com/en-us/diversity)
11:19:41	495/495	---M-Z	200	added ('OK')	application/javascript	etag:%2260af2bc8-1ef%22	https://static3.avast.com/20001375/web/j/v2/pages/diversity.js	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/j/v2/pages/diversity.js	(from https://www.avast.com/en-us/diversity)
11:19:43	765/765	---M-Z	200	added ('OK')	text/css	etag:%2260e318d3-2fd%22	https://static3.avast.com/20001375/web/c/v2/avast/pages/accessibility.css	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/c/v2/avast/pages/accessibility.css	(from https://www.avast.com/en-us/accessibility)
11:19:43	106860/106860	---M-Z	200	added ('OK')	text/html	etag:%2261129932-193dd%22	https://www.avast.com/en-us/accessibility-policy	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/accessibility-policy.html	(from https://www.avast.com/en-us/accessibility)
11:19:43	472090/472090	---M--	200	added ('OK')	image/png	etag:%2260e318da-7341a%22	https://static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_1.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_1.png	(from https://www.avast.com/en-us/accessibility)
11:19:44	2183/2183	---M--	200	added ('OK')	image/jpeg	etag:%2260f70d5f-5156%22	https://static3.avast.com/20001375/web/i/v2/aim/img/diversity/anonymous01@2x.png	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/diversity/anonymous01@2x.jpg	(from https://www.avast.com/en-us/accessibility)
11:19:44	298106/298106	---M--	200	added ('OK')	image/png	etag:%2260e318da-48c7a%22	https://static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_2.png?width=648	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_2cb23.png	(from https://www.avast.com/en-us/accessibility)
11:19:44	298106/298106	---M--	200	added ('OK')	image/png	etag:%2260e318da-48c7a%22	https://static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_2.png?width=688	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_23087.png	(from https://www.avast.com/en-us/accessibility)
11:19:44	291006/291006	---M--	200	added ('OK')	image/png	etag:%2260e318da-470be%22	https://static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_3.png?width=648	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_3cb23.png	(from https://www.avast.com/en-us/accessibility)
11:19:45	0/-1	---M--	302	error ('')			https://www.avast.com/en-us/download-thank-you.php?product=FAV-ONLINE-DIRECT&locale=en-us	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/download-thank-you.5ada4d2.delayed	(from https://www.avast.com/en-us/accessibility)
11:19:45	0/-1	---M--	301	error ('')			https://www.avast.com/en-us/business/become-a-partner	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/business/become-a-partner.5ae.delayed	(from https://www.avast.com/en-us/accessibility)
11:19:45	0/-1	---M--	301	error ('')			https://www.avast.com/en-us/mno	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/mno.5af.delayed	(from https://www.avast.com/en-us/accessibility)
11:19:45	291006/291006	---M--	200	added ('OK')	image/png	etag:%2260e318da-470be%22	https://static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_3.png?width=688	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/pages/accessibility/accessibility_image_33087.png	(from https://www.avast.com/en-us/accessibility)
11:19:47	463/463	---M-Z	200	added ('OK')	application/javascript	etag:%2260feaa4f-1cf%22	https://static3.avast.com/20001375/web/j/v2/pages/accessibility.js	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/j/v2/pages/accessibility.js	(from https://www.avast.com/en-us/accessibility)
11:19:47	762415/762415	---M-Z	200	added ('OK')	text/css	etag:%22610cd3d4-ba22f%22	https://static3.avast.com/20001375/web/c/v2/avast-test.css	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/c/v2/avast-test.css	(from https://www.avast.com/en-us/contacts)
11:19:47	5708/5708	---M-Z	200	added ('OK')	text/css	etag:%2260a620ec-164c%22	https://static3.avast.com/20001375/web/c/v2/avast/pages/contact-us.css	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/c/v2/avast/pages/contact-us.css	(from https://www.avast.com/en-us/contacts)
11:19:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Aug%202021%2018:19:48%20GMT	https://www.avast.com/en-us/support	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/support.5b3.delayed	(from https://www.avast.com/en-us/contacts)
11:19:49	15616/15616	---M--	200	added ('OK')	image/jpeg	etag:%225fbf7956-b694%22	https://static3.avast.com/20001375/web/i/v2/aim/img/contact-us/Customer-support.jpg	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/contact-us/Customer-support.jpg	(from https://www.avast.com/en-us/contacts)
11:19:49	30004/30004	---M--	200	added ('OK')	image/jpeg	etag:%225fbf7956-ee3a%22	https://static3.avast.com/20001375/web/i/v2/aim/img/contact-us/Business-support.jpg	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/contact-us/Business-support.jpg	(from https://www.avast.com/en-us/contacts)
11:19:49	84146/84146	---M--	200	added ('OK')	image/jpeg	etag:%225fbf7956-20d89%22	https://static3.avast.com/20001375/web/i/v2/aim/img/contact-us/prague.jpg	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/contact-us/prague.jpg	(from https://www.avast.com/en-us/contacts)
11:19:49	70057/70057	---M--	200	added ('OK')	image/jpeg	etag:%225fbf7956-1a444%22	https://static3.avast.com/20001375/web/i/v2/aim/img/contact-us/london.jpg	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/contact-us/london.jpg	(from https://www.avast.com/en-us/contacts)
11:19:50	0/-1	---M--	301	error ('')			https://www.avast.com/en-us/business/become-a-partner	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/business/become-a-partner.5b9.delayed	(from https://www.avast.com/en-us/contacts)
11:19:50	0/-1	---M--	301	error ('')			https://www.avast.com/en-us/mno	C:/My%20Web%20Sites/landing%20page/www.avast.com/en-us/mno.5ba.delayed	(from https://www.avast.com/en-us/contacts)
11:19:50	92790/92790	---M--	200	added ('OK')	image/jpeg	etag:%225fbf7956-25b0f%22	https://static3.avast.com/20001375/web/i/v2/aim/img/contact-us/silicon-valley.jpg	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/i/v2/aim/img/contact-us/silicon-valley.jpg	(from https://www.avast.com/en-us/contacts)
11:19:51	101824/101824	---M-Z	200	added ('OK')	text/css	etag:%226086c684-18dc0%22	https://static3.avast.com/20001375/web/c/common-web-v12.css	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/c/common-web-v12.css	(from https://www.avast.com/en-us/download-thank-you.php?product=FAV-ONLINE&locale=en-us)
11:19:51	10520/10520	---M-Z	200	added ('OK')	text/css	etag:%2260c8ade1-2918%22	https://static3.avast.com/20001375/web/c/download-thank-you-v4.css	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/c/download-thank-you-v4.css	(from https://www.avast.com/en-us/download-thank-you.php?product=FAV-ONLINE&locale=en-us)
11:19:52	55/55	---M-Z	200	added ('OK')	text/css	etag:%2259020c89-37%22	https://static3.avast.com/20001375/web/c/local/en-us/local.css	C:/My%20Web%20Sites/landing%20page/static3.avast.com/20001375/web/c/local/en-us/local.css	(from https://www.avast.com/en-us/download-thank-you.php?product=FAV-ONLINE&locale=en-us)
